resultraceid,result_pos,resulthorsenum,resulthorsename,resultdate,resulttime,resultcourse
774412,12,7,Gaelic Thunder,2021-01-19,4:15,Exeter
774412,NA,13,Ellas Eren,2021-01-19,4:15,Exeter
776315,1,11,Templebredin,2021-01-19,4:05,Clonmel
776315,2,8,Saint Benedict,2021-01-19,4:05,Clonmel
776315,3,14,Shuil Luas,2021-01-19,4:05,Clonmel
776315,4,12,Thedancingfarrier,2021-01-19,4:05,Clonmel
776315,5,4,Dento Des Obeaux,2021-01-19,4:05,Clonmel
776315,6,5,First Touch,2021-01-19,4:05,Clonmel
776315,7,13,Vinnies Nephue,2021-01-19,4:05,Clonmel
776315,NA,7,Prefad,2021-01-19,4:05,Clonmel
776315,NA,3,Caniwillyegiveme,2021-01-19,4:05,Clonmel
776315,NA,6,Lough Derg Lyric,2021-01-19,4:05,Clonmel
776315,NA,2,Call It Time,2021-01-19,4:05,Clonmel
776315,NA,10,Tareeshar,2021-01-19,4:05,Clonmel
776315,NA,9,Super Citizen,2021-01-19,4:05,Clonmel
776315,NA,16,Reinvent,2021-01-19,4:05,Clonmel
774410,1,10,Don Herbager,2021-01-19,3:45,Exeter
774410,2,1,Ballybreen,2021-01-19,3:45,Exeter
774410,3,13,Sandford Castle,2021-01-19,3:45,Exeter
774410,NA,7,Only Gorgeous,2021-01-19,3:45,Exeter
774410,NA,4,Apple's Queen,2021-01-19,3:45,Exeter
774410,NA,9,Definately Vinnie,2021-01-19,3:45,Exeter
774410,NA,6,In Arrears,2021-01-19,3:45,Exeter
774410,NA,8,The Dawn Man,2021-01-19,3:45,Exeter
774410,NA,11,Get Wishing,2021-01-19,3:45,Exeter
774410,NA,3,Tanrudy,2021-01-19,3:45,Exeter
776314,1,1,Damut,2021-01-19,3:35,Clonmel
776314,2,12,Carnet De Stage,2021-01-19,3:35,Clonmel
776314,3,14,American Image,2021-01-19,3:35,Clonmel
776314,4,4,Kilkeaskins First,2021-01-19,3:35,Clonmel
776314,5,7,Rock On Barney,2021-01-19,3:35,Clonmel
776314,6,6,Encore Lui,2021-01-19,3:35,Clonmel
776314,7,3,Flamingo's Court,2021-01-19,3:35,Clonmel
776314,8,10,Tongie,2021-01-19,3:35,Clonmel
776314,9,5,Brex Drago,2021-01-19,3:35,Clonmel
776314,NA,2,Pateen,2021-01-19,3:35,Clonmel
776314,NA,13,Cluan Dara,2021-01-19,3:35,Clonmel
776314,NA,9,Espion Du Chenet,2021-01-19,3:35,Clonmel
776314,NA,11,A Different World,2021-01-19,3:35,Clonmel
776314,NA,8,Tomeric,2021-01-19,3:35,Clonmel
774411,1,7,Neetside,2021-01-19,3:15,Exeter
774411,2,11,Jobesgreen Lad,2021-01-19,3:15,Exeter
774411,3,10,The Wire Flyer,2021-01-19,3:15,Exeter
774411,4,4,Chief Brody,2021-01-19,3:15,Exeter
774411,5,12,Sienna Royale,2021-01-19,3:15,Exeter
774411,6,2,Black Abbey,2021-01-19,3:15,Exeter
774411,7,8,Pillar Of Steel,2021-01-19,3:15,Exeter
774411,8,3,Nachi Falls,2021-01-19,3:15,Exeter
774411,9,5,The Granson,2021-01-19,3:15,Exeter
774411,10,9,Shady Character,2021-01-19,3:15,Exeter
774411,NA,1,Argus,2021-01-19,3:15,Exeter
774411,NA,6,Sticky Situation,2021-01-19,3:15,Exeter
776313,1,6,Street Value,2021-01-19,3:05,Clonmel
776313,2,15,Knock Na Rea,2021-01-19,3:05,Clonmel
776313,3,1,Doldido,2021-01-19,3:05,Clonmel
776313,4,5,Secret Cargo,2021-01-19,3:05,Clonmel
776313,5,12,Added Bonus,2021-01-19,3:05,Clonmel
776313,6,3,Shes Some Doll,2021-01-19,3:05,Clonmel
776313,7,11,Ask Mary,2021-01-19,3:05,Clonmel
776313,NA,14,Knockraha Boss,2021-01-19,3:05,Clonmel
776313,NA,10,All The Chimneys,2021-01-19,3:05,Clonmel
776313,NA,4,Sunset Sadie,2021-01-19,3:05,Clonmel
776313,NA,8,Shadows Return,2021-01-19,3:05,Clonmel
776313,NA,13,Captain Jimmy,2021-01-19,3:05,Clonmel
776313,NA,2,Kings Halo,2021-01-19,3:05,Clonmel
776313,NA,7,Zaccarela,2021-01-19,3:05,Clonmel
774408,1,5,Ruby Yeats,2021-01-19,2:45,Exeter
774408,2,9,Mille Sussurri,2021-01-19,2:45,Exeter
774408,3,12,Here's Herbie,2021-01-19,2:45,Exeter
774408,4,4,Stage Summit,2021-01-19,2:45,Exeter
774408,5,3,Miss Honey Ryder,2021-01-19,2:45,Exeter
774408,6,7,Frenchy Du Large,2021-01-19,2:45,Exeter
774408,7,8,Go Steady,2021-01-19,2:45,Exeter
774408,8,16,Beyond Supremacy,2021-01-19,2:45,Exeter
774408,9,13,Bang On,2021-01-19,2:45,Exeter
774408,10,1,Fearless Fracas,2021-01-19,2:45,Exeter
774408,NA,2,Shall We Go Now,2021-01-19,2:45,Exeter
774408,NA,10,Scorpion Haze,2021-01-19,2:45,Exeter
774408,NA,14,Majestic Merlin,2021-01-19,2:45,Exeter
776312,1,8,Broomfields Jeremy,2021-01-19,2:35,Clonmel
776312,2,3,French Light,2021-01-19,2:35,Clonmel
776312,3,6,Conquredalofeurope,2021-01-19,2:35,Clonmel
776312,4,10,Stand Off,2021-01-19,2:35,Clonmel
776312,5,7,Pepite De Belle,2021-01-19,2:35,Clonmel
776312,6,4,Tucanae,2021-01-19,2:35,Clonmel
776312,7,1,Balinaboola Steel,2021-01-19,2:35,Clonmel
776312,8,9,Coolbane Boy,2021-01-19,2:35,Clonmel
776312,NA,2,Lord Schnitzel,2021-01-19,2:35,Clonmel
776312,NA,5,Gevrey,2021-01-19,2:35,Clonmel
774409,1,8,Patroclus,2021-01-19,2:15,Exeter
774409,2,2,Astigar,2021-01-19,2:15,Exeter
774409,3,5,Fletch,2021-01-19,2:15,Exeter
774409,4,4,Brave Seasca,2021-01-19,2:15,Exeter
774409,5,14,Taste The Fear,2021-01-19,2:15,Exeter
774409,6,1,Alberts Monarch,2021-01-19,2:15,Exeter
774409,7,10,Rod's Dream,2021-01-19,2:15,Exeter
774409,8,15,Tip Top Mountain,2021-01-19,2:15,Exeter
774409,9,12,Spotty Dog,2021-01-19,2:15,Exeter
774409,10,6,Foillmore,2021-01-19,2:15,Exeter
774409,11,3,Bembridge,2021-01-19,2:15,Exeter
774409,12,11,Sergeant O'Leary,2021-01-19,2:15,Exeter
774409,13,17,Presgrave,2021-01-19,2:15,Exeter
774409,14,13,Sweet Fab's,2021-01-19,2:15,Exeter
774409,15,7,Joe Warbrick,2021-01-19,2:15,Exeter
774409,16,18,Call Me Sainte,2021-01-19,2:15,Exeter
774409,NA,16,Toad Of Toad Hall,2021-01-19,2:15,Exeter
774409,NA,9,Restless Brian,2021-01-19,2:15,Exeter
776311,1,3,Quarry Lil,2021-01-19,2:05,Clonmel
776311,2,13,Just Another Lady,2021-01-19,2:05,Clonmel
776311,3,12,De Milano,2021-01-19,2:05,Clonmel
776311,4,11,Still Alive,2021-01-19,2:05,Clonmel
776311,5,10,De Bennette,2021-01-19,2:05,Clonmel
776311,6,6,Cooline Bluebell,2021-01-19,2:05,Clonmel
776311,7,1,Digger Jack,2021-01-19,2:05,Clonmel
776311,8,14,Megara,2021-01-19,2:05,Clonmel
776311,9,8,Storm And Glory,2021-01-19,2:05,Clonmel
776311,NA,2,Monty's Mission,2021-01-19,2:05,Clonmel
776311,NA,16,Muntahez,2021-01-19,2:05,Clonmel
776311,NA,4,Toms Courage,2021-01-19,2:05,Clonmel
776311,NA,5,Arctic Ambition,2021-01-19,2:05,Clonmel
776311,NA,9,Halcyon Dreams,2021-01-19,2:05,Clonmel
774406,1,1,Full Back,2021-01-19,1:45,Exeter
774406,2,2,Dolphin Square,2021-01-19,1:45,Exeter
774406,3,3,Minimalistic,2021-01-19,1:45,Exeter
774406,4,5,Cashmoll,2021-01-19,1:45,Exeter
774406,NA,4,Welsh Saint,2021-01-19,1:45,Exeter
776310,1,9,Capodanno,2021-01-19,1:35,Clonmel
776310,2,3,Dunboyne,2021-01-19,1:35,Clonmel
776310,3,6,Mahlers Dollar,2021-01-19,1:35,Clonmel
776310,4,11,Grange Island,2021-01-19,1:35,Clonmel
776310,5,10,Drop Him In,2021-01-19,1:35,Clonmel
776310,6,5,Go All The Way,2021-01-19,1:35,Clonmel
776310,7,1,Clarabello,2021-01-19,1:35,Clonmel
776310,8,12,Henry Star,2021-01-19,1:35,Clonmel
776310,9,7,Quirt Evans,2021-01-19,1:35,Clonmel
776310,10,14,Wasdale Park,2021-01-19,1:35,Clonmel
776310,11,13,Inchidaly Copper,2021-01-19,1:35,Clonmel
776310,12,4,Fredastare,2021-01-19,1:35,Clonmel
776310,NA,8,Sarsfield Street,2021-01-19,1:35,Clonmel
774407,1,6,Hudson Yard,2021-01-19,1:15,Exeter
774407,2,2,Arctic Footprint,2021-01-19,1:15,Exeter
774407,3,10,Puzzle Cache,2021-01-19,1:15,Exeter
774407,4,9,Midnight Callisto,2021-01-19,1:15,Exeter
774407,5,7,Lagonda,2021-01-19,1:15,Exeter
774407,6,12,Windswept Girl,2021-01-19,1:15,Exeter
774407,7,11,Tartan Flyer,2021-01-19,1:15,Exeter
774407,NA,3,Bet On Betty,2021-01-19,1:15,Exeter
774407,NA,5,Gerties Garter,2021-01-19,1:15,Exeter
774407,NA,4,Dangan Des Champs,2021-01-19,1:15,Exeter
774407,NA,8,Little Peachey,2021-01-19,1:15,Exeter
774407,NA,1,Ann Maries Reject,2021-01-19,1:15,Exeter
776309,1,10,Magic Daze,2021-01-19,1:05,Clonmel
776309,2,6,No Fame No Game,2021-01-19,1:05,Clonmel
776309,3,5,Nelly's Money,2021-01-19,1:05,Clonmel
776309,4,8,Gargouille,2021-01-19,1:05,Clonmel
776309,5,9,Junior Bee,2021-01-19,1:05,Clonmel
776309,6,12,Tender Heart,2021-01-19,1:05,Clonmel
776309,7,3,Missy Eliot,2021-01-19,1:05,Clonmel
776309,8,14,Sweet Sixteen,2021-01-19,1:05,Clonmel
776309,9,11,Nananinety,2021-01-19,1:05,Clonmel
776309,10,2,Long Wood,2021-01-19,1:05,Clonmel
776309,11,4,Mooresfort Lady,2021-01-19,1:05,Clonmel
776309,NA,1,Derridae,2021-01-19,1:05,Clonmel
776309,NA,13,Union Rock,2021-01-19,1:05,Clonmel
776309,NA,7,Fivestargracie,2021-01-19,1:05,Clonmel
774612,1,4,Dark Side Prince,2021-01-20,7:30,Southwell (AW)
774612,2,3,Arcavallo,2021-01-20,7:30,Southwell (AW)
774612,3,10,Bluella,2021-01-20,7:30,Southwell (AW)
774612,4,1,Brandy Station,2021-01-20,7:30,Southwell (AW)
774612,5,8,Dylan's Lad,2021-01-20,7:30,Southwell (AW)
774612,6,2,Precious Plum,2021-01-20,7:30,Southwell (AW)
774612,7,9,Archimedes,2021-01-20,7:30,Southwell (AW)
774612,8,5,Final Legacy,2021-01-20,7:30,Southwell (AW)
774612,9,7,Momentum Swing,2021-01-20,7:30,Southwell (AW)
776425,1,8,Sabrina Fairchild,2021-01-20,7:15,Dundalk (AW)
776425,2,6,Jered Maddox,2021-01-20,7:15,Dundalk (AW)
776425,3,11,Amazing One,2021-01-20,7:15,Dundalk (AW)
776425,4,10,Blastofmagic,2021-01-20,7:15,Dundalk (AW)
776425,5,1,Caesar's Comet,2021-01-20,7:15,Dundalk (AW)
776425,6,2,Togoville,2021-01-20,7:15,Dundalk (AW)
776425,7,13,Ticks The Boxes,2021-01-20,7:15,Dundalk (AW)
776425,8,12,Lady Laidlaw,2021-01-20,7:15,Dundalk (AW)
776425,9,7,Polly Douglas,2021-01-20,7:15,Dundalk (AW)
776425,10,4,Drummond Warrior,2021-01-20,7:15,Dundalk (AW)
776425,11,3,Chestnut Express,2021-01-20,7:15,Dundalk (AW)
776425,12,5,That's Not Me,2021-01-20,7:15,Dundalk (AW)
774613,1,11,San Juan,2021-01-20,7:00,Southwell (AW)
774613,2,10,Red Allure,2021-01-20,7:00,Southwell (AW)
774613,3,2,Blackcurrent,2021-01-20,7:00,Southwell (AW)
774613,4,8,Poppy Jag,2021-01-20,7:00,Southwell (AW)
774613,5,1,Amazing Amaya,2021-01-20,7:00,Southwell (AW)
774613,6,7,Leo Minor,2021-01-20,7:00,Southwell (AW)
774613,7,3,Deevious Beau,2021-01-20,7:00,Southwell (AW)
774613,8,5,First Excel,2021-01-20,7:00,Southwell (AW)
774613,9,4,Dubai Paradise,2021-01-20,7:00,Southwell (AW)
774613,10,6,George Thomas,2021-01-20,7:00,Southwell (AW)
776308,1,9,Slade Runner,2021-01-20,6:45,Dundalk (AW)
776308,2,4,Annabelle Rock,2021-01-20,6:45,Dundalk (AW)
776308,3,1,Red Cymbal,2021-01-20,6:45,Dundalk (AW)
776308,4,2,Farnese,2021-01-20,6:45,Dundalk (AW)
776308,5,8,Tynamite,2021-01-20,6:45,Dundalk (AW)
776308,6,10,All About Ivy,2021-01-20,6:45,Dundalk (AW)
776308,7,7,Ahundrednotout,2021-01-20,6:45,Dundalk (AW)
776308,8,5,Dash D'or,2021-01-20,6:45,Dundalk (AW)
776308,9,12,Wishbone,2021-01-20,6:45,Dundalk (AW)
776308,10,11,Abby's Magic,2021-01-20,6:45,Dundalk (AW)
776308,11,6,Seven Worlds,2021-01-20,6:45,Dundalk (AW)
774611,1,4,Susie Javea,2021-01-20,6:30,Southwell (AW)
774611,2,7,Van Dijk,2021-01-20,6:30,Southwell (AW)
774611,3,2,False Id,2021-01-20,6:30,Southwell (AW)
774611,4,5,Szarratu,2021-01-20,6:30,Southwell (AW)
774611,5,1,Crazy Spin,2021-01-20,6:30,Southwell (AW)
774611,6,6,True Companion,2021-01-20,6:30,Southwell (AW)
774611,7,3,Go On My Cocker,2021-01-20,6:30,Southwell (AW)
776307,1,11,Dark Magic,2021-01-20,6:15,Dundalk (AW)
776307,2,12,Kudbegood,2021-01-20,6:15,Dundalk (AW)
776307,3,8,Well Suited,2021-01-20,6:15,Dundalk (AW)
776307,4,3,Koybig,2021-01-20,6:15,Dundalk (AW)
776307,5,1,Dream Tale,2021-01-20,6:15,Dundalk (AW)
776307,6,4,Reverberation,2021-01-20,6:15,Dundalk (AW)
776307,7,7,Boasty,2021-01-20,6:15,Dundalk (AW)
776307,8,14,Sister Lola,2021-01-20,6:15,Dundalk (AW)
776307,9,5,Katiymann,2021-01-20,6:15,Dundalk (AW)
776307,10,2,Eloy D'amerval,2021-01-20,6:15,Dundalk (AW)
776307,11,6,Lyricist Voice,2021-01-20,6:15,Dundalk (AW)
776307,12,13,Reflectionist,2021-01-20,6:15,Dundalk (AW)
776307,13,10,Ampeson,2021-01-20,6:15,Dundalk (AW)
776307,14,9,Mr Ormsby,2021-01-20,6:15,Dundalk (AW)
774610,1,1,Bay Of Naples,2021-01-20,6:00,Southwell (AW)
774610,2,8,Calculus,2021-01-20,6:00,Southwell (AW)
774610,3,3,Foresee,2021-01-20,6:00,Southwell (AW)
774610,4,5,Engrave,2021-01-20,6:00,Southwell (AW)
774610,5,7,Cold Harbour,2021-01-20,6:00,Southwell (AW)
774610,6,2,London Eye,2021-01-20,6:00,Southwell (AW)
774610,7,6,Whiskey And Water,2021-01-20,6:00,Southwell (AW)
774610,8,4,Scorched Earth,2021-01-20,6:00,Southwell (AW)
774610,9,9,French Kiss,2021-01-20,6:00,Southwell (AW)
776306,1,1,Always Waitin,2021-01-20,5:45,Dundalk (AW)
776306,2,2,Dicey Mo Chara,2021-01-20,5:45,Dundalk (AW)
776306,3,7,Cisne,2021-01-20,5:45,Dundalk (AW)
776306,4,5,Oh Say,2021-01-20,5:45,Dundalk (AW)
776306,5,8,Riva,2021-01-20,5:45,Dundalk (AW)
776306,6,6,Soonerthebetter,2021-01-20,5:45,Dundalk (AW)
776306,7,3,Go Large,2021-01-20,5:45,Dundalk (AW)
776306,8,4,Kasansay,2021-01-20,5:45,Dundalk (AW)
774607,1,3,Zylan,2021-01-20,5:30,Southwell (AW)
774607,2,2,Zapper Cass,2021-01-20,5:30,Southwell (AW)
774607,3,1,Alminoor,2021-01-20,5:30,Southwell (AW)
774607,4,5,Young John,2021-01-20,5:30,Southwell (AW)
774607,5,4,Requinto Dawn,2021-01-20,5:30,Southwell (AW)
776424,1,8,Storm Elza,2021-01-20,5:15,Dundalk (AW)
776424,2,7,Pineapple Express,2021-01-20,5:15,Dundalk (AW)
776424,3,1,Malbas,2021-01-20,5:15,Dundalk (AW)
776424,4,9,Alhajjaj,2021-01-20,5:15,Dundalk (AW)
776424,5,6,Getaway Queen,2021-01-20,5:15,Dundalk (AW)
776424,6,11,Crest Of A Wave,2021-01-20,5:15,Dundalk (AW)
776424,7,2,Nashy,2021-01-20,5:15,Dundalk (AW)
776424,8,10,Latchet,2021-01-20,5:15,Dundalk (AW)
776424,9,13,Alwisaam,2021-01-20,5:15,Dundalk (AW)
776424,10,4,Florence Thompson,2021-01-20,5:15,Dundalk (AW)
776424,11,12,One Cool Choice,2021-01-20,5:15,Dundalk (AW)
776424,12,3,Jazzelle,2021-01-20,5:15,Dundalk (AW)
776424,13,5,Amarantha,2021-01-20,5:15,Dundalk (AW)
776424,14,14,Manap,2021-01-20,5:15,Dundalk (AW)
774609,1,1,Batraan,2021-01-20,5:00,Southwell (AW)
774609,2,3,Andalaska Bear,2021-01-20,5:00,Southwell (AW)
774609,3,2,Galeophobia,2021-01-20,5:00,Southwell (AW)
776305,1,14,Never Mistabeat,2021-01-20,4:45,Dundalk (AW)
776305,2,9,Arctic Blaze,2021-01-20,4:45,Dundalk (AW)
776305,3,2,Sam Missile,2021-01-20,4:45,Dundalk (AW)
776305,4,8,Sharjah,2021-01-20,4:45,Dundalk (AW)
776305,5,12,Ms Thompson,2021-01-20,4:45,Dundalk (AW)
776305,6,3,Merroir,2021-01-20,4:45,Dundalk (AW)
776305,7,10,Ragtime Red,2021-01-20,4:45,Dundalk (AW)
776305,8,5,Rita Levi,2021-01-20,4:45,Dundalk (AW)
776305,9,1,Canning,2021-01-20,4:45,Dundalk (AW)
776305,10,13,Swift Justice,2021-01-20,4:45,Dundalk (AW)
776305,11,4,Waterville Lady,2021-01-20,4:45,Dundalk (AW)
776305,12,6,Solar System,2021-01-20,4:45,Dundalk (AW)
776305,13,7,Airlift,2021-01-20,4:45,Dundalk (AW)
776305,14,11,Getgo,2021-01-20,4:45,Dundalk (AW)
774608,1,1,Delph Crescent,2021-01-20,4:30,Southwell (AW)
774608,2,2,Wrath Of Hector,2021-01-20,4:30,Southwell (AW)
774608,3,3,Vive La Difference,2021-01-20,4:30,Southwell (AW)
774426,1,9,Alkopop,2021-01-20,4:20,Chepstow
774426,2,11,Ring The Moon,2021-01-20,4:20,Chepstow
774426,3,12,Maliboo,2021-01-20,4:20,Chepstow
774426,4,1,Goodgirlteresa,2021-01-20,4:20,Chepstow
774426,5,2,No Quarter Asked,2021-01-20,4:20,Chepstow
774426,6,16,Harry Haze,2021-01-20,4:20,Chepstow
774426,7,7,Eglantier,2021-01-20,4:20,Chepstow
774426,8,3,Kentford Mallard,2021-01-20,4:20,Chepstow
774426,9,10,The Darley Lama,2021-01-20,4:20,Chepstow
774426,10,8,Kingsmill Gin,2021-01-20,4:20,Chepstow
774426,11,5,Cold Shoulder,2021-01-20,4:20,Chepstow
774426,12,4,Tea Time Fred,2021-01-20,4:20,Chepstow
774426,13,18,Notnownotnever,2021-01-20,4:20,Chepstow
774426,14,6,Richardson,2021-01-20,4:20,Chepstow
774426,15,14,Dan Gun,2021-01-20,4:20,Chepstow
774426,16,15,Just In A Muddle,2021-01-20,4:20,Chepstow
774426,17,17,Iron Port,2021-01-20,4:20,Chepstow
774426,NA,13,Seasearch,2021-01-20,4:20,Chepstow
776423,1,10,Swift Verdict,2021-01-20,4:15,Dundalk (AW)
776423,2,8,Dances With Stars,2021-01-20,4:15,Dundalk (AW)
776423,3,7,Arioch,2021-01-20,4:15,Dundalk (AW)
776423,4,2,Cousin Harry,2021-01-20,4:15,Dundalk (AW)
776423,5,3,Elusive Gigolo,2021-01-20,4:15,Dundalk (AW)
776423,6,1,Clondaw Hollow,2021-01-20,4:15,Dundalk (AW)
776423,7,12,Allure Of Light,2021-01-20,4:15,Dundalk (AW)
776423,8,5,Old Town Road,2021-01-20,4:15,Dundalk (AW)
776423,9,4,Namedinlockdown,2021-01-20,4:15,Dundalk (AW)
776423,10,11,All Class,2021-01-20,4:15,Dundalk (AW)
776423,11,6,Rustler,2021-01-20,4:15,Dundalk (AW)
776423,12,14,Marsh Hen,2021-01-20,4:15,Dundalk (AW)
776423,13,9,Duck And Vanish,2021-01-20,4:15,Dundalk (AW)
774433,1,4,Fine Casting,2021-01-20,4:05,Newbury
774433,2,8,Mumbo Jumbo,2021-01-20,4:05,Newbury
774433,3,11,Saturday Song,2021-01-20,4:05,Newbury
774433,4,2,Doctor Ken,2021-01-20,4:05,Newbury
774433,5,5,Golden Roc,2021-01-20,4:05,Newbury
774433,6,6,Great Heart'Jac,2021-01-20,4:05,Newbury
774433,7,1,Broomfield Burg,2021-01-20,4:05,Newbury
774433,8,9,Rideau Canal,2021-01-20,4:05,Newbury
774433,9,7,Moving Day,2021-01-20,4:05,Newbury
776332,1,3,Armattiekan,2021-01-20,4:00,Newcastle
776332,2,9,Vino's Choice,2021-01-20,4:00,Newcastle
776332,3,10,Wor Verge,2021-01-20,4:00,Newcastle
776332,4,5,Derrick D'Anjou,2021-01-20,4:00,Newcastle
776332,5,1,Brotherly Company,2021-01-20,4:00,Newcastle
776332,6,7,Nortonthorpelegend,2021-01-20,4:00,Newcastle
776332,7,6,Flaming Glory,2021-01-20,4:00,Newcastle
776332,8,4,Cybalko,2021-01-20,4:00,Newcastle
776332,9,2,Aptly Put,2021-01-20,4:00,Newcastle
776332,10,8,Sporting Press,2021-01-20,4:00,Newcastle
774422,1,1,Kapga De Lily,2021-01-20,3:50,Chepstow
774422,2,7,Annie Day,2021-01-20,3:50,Chepstow
774422,3,2,Ballybough Nora,2021-01-20,3:50,Chepstow
774422,NA,4,Jully Les Buxy,2021-01-20,3:50,Chepstow
774422,NA,6,Sparkling River,2021-01-20,3:50,Chepstow
776304,1,13,Illusory,2021-01-20,3:45,Dundalk (AW)
776304,2,9,Scott Lang,2021-01-20,3:45,Dundalk (AW)
776304,3,12,Dream Round,2021-01-20,3:45,Dundalk (AW)
776304,4,14,Melliferous,2021-01-20,3:45,Dundalk (AW)
776304,5,4,Listening Mode,2021-01-20,3:45,Dundalk (AW)
776304,6,5,Pro Bono,2021-01-20,3:45,Dundalk (AW)
776304,7,2,How You Keeping,2021-01-20,3:45,Dundalk (AW)
776304,8,6,Stoneyford Boy,2021-01-20,3:45,Dundalk (AW)
776304,9,8,Ballybaun Star,2021-01-20,3:45,Dundalk (AW)
776304,10,7,Watch Guard,2021-01-20,3:45,Dundalk (AW)
776304,11,1,Banjo,2021-01-20,3:45,Dundalk (AW)
776304,12,10,The Copper Kid,2021-01-20,3:45,Dundalk (AW)
776304,13,3,Justice Jim,2021-01-20,3:45,Dundalk (AW)
774428,1,1,Fagan,2021-01-20,3:35,Newbury
774428,2,10,Ouro Branco,2021-01-20,3:35,Newbury
774428,3,5,Skipthecuddles,2021-01-20,3:35,Newbury
774428,4,11,Dusky Lark,2021-01-20,3:35,Newbury
774428,5,6,Le Boizelo,2021-01-20,3:35,Newbury
774428,6,7,Onefortheroadtom,2021-01-20,3:35,Newbury
774428,7,8,El Kaldoun,2021-01-20,3:35,Newbury
774428,8,2,As You Like,2021-01-20,3:35,Newbury
774428,NA,9,Nadaitak,2021-01-20,3:35,Newbury
774428,NA,3,Breaking Waves,2021-01-20,3:35,Newbury
776331,1,9,Set In Stone,2021-01-20,3:25,Newcastle
776331,2,10,Dora De Janeiro,2021-01-20,3:25,Newcastle
776331,3,7,Ottonian,2021-01-20,3:25,Newcastle
776331,4,2,Dancing Doug,2021-01-20,3:25,Newcastle
776331,5,6,Oakmont,2021-01-20,3:25,Newcastle
776331,6,14,Prussia With Love,2021-01-20,3:25,Newcastle
776331,7,4,Dubai Days,2021-01-20,3:25,Newcastle
776331,8,3,Donald Dux,2021-01-20,3:25,Newcastle
776331,9,8,Turtle Wars,2021-01-20,3:25,Newcastle
776331,10,5,McCrackens Gate,2021-01-20,3:25,Newcastle
776331,11,12,Lostnfound,2021-01-20,3:25,Newcastle
774423,1,1,Little Red Lion,2021-01-20,3:15,Chepstow
774423,2,9,Le Tueur,2021-01-20,3:15,Chepstow
774423,3,6,Evenstevens,2021-01-20,3:15,Chepstow
774423,4,11,Galtee Mountain,2021-01-20,3:15,Chepstow
774423,5,5,Freddy Fanatapan,2021-01-20,3:15,Chepstow
774423,NA,2,Mere Anarchy,2021-01-20,3:15,Chepstow
774423,NA,10,Miss Molinari,2021-01-20,3:15,Chepstow
774423,NA,4,A Perfect Gift,2021-01-20,3:15,Chepstow
774423,NA,8,The Big Yin,2021-01-20,3:15,Chepstow
774423,NA,7,Capricia,2021-01-20,3:15,Chepstow
774423,NA,3,Memphis Bell,2021-01-20,3:15,Chepstow
774427,1,8,Maskada,2021-01-20,3:05,Newbury
774427,2,2,Miss Heritage,2021-01-20,3:05,Newbury
774427,3,3,Dame Du Soir,2021-01-20,3:05,Newbury
774427,4,7,Sweet Adare,2021-01-20,3:05,Newbury
774427,5,9,Brown Bullet,2021-01-20,3:05,Newbury
774427,6,1,Midnights' Gift,2021-01-20,3:05,Newbury
774427,7,6,Schiaparannie,2021-01-20,3:05,Newbury
774427,8,5,Panic Attack,2021-01-20,3:05,Newbury
774427,9,4,Another Theatre,2021-01-20,3:05,Newbury
776370,1,13,Wise Eagle,2021-01-20,2:55,Newcastle
776370,2,3,Dear Sire,2021-01-20,2:55,Newcastle
776370,3,6,Gylo,2021-01-20,2:55,Newcastle
776370,4,9,Sharp Suited,2021-01-20,2:55,Newcastle
776370,5,11,Weather Front,2021-01-20,2:55,Newcastle
776370,6,2,Aye Right,2021-01-20,2:55,Newcastle
776370,7,5,Golden Town,2021-01-20,2:55,Newcastle
776370,8,10,Strong Team,2021-01-20,2:55,Newcastle
776370,9,4,Giovanni Change,2021-01-20,2:55,Newcastle
776370,10,12,Hellfire Kode,2021-01-20,2:55,Newcastle
776370,11,7,Instant Replay,2021-01-20,2:55,Newcastle
776370,12,1,Altruism,2021-01-20,2:55,Newcastle
776370,13,8,Monticello,2021-01-20,2:55,Newcastle
776436,1,10,Igniting,2021-01-20,2:50,Happy Valley
776436,2,1,Loving A Boom,2021-01-20,2:50,Happy Valley
776436,3,9,Beauty Kobe,2021-01-20,2:50,Happy Valley
776436,4,5,Wind N Grass,2021-01-20,2:50,Happy Valley
776436,5,6,Baby,2021-01-20,2:50,Happy Valley
776436,6,3,Falcon Turbo,2021-01-20,2:50,Happy Valley
776436,7,11,Here Comes Ted,2021-01-20,2:50,Happy Valley
776436,8,2,Snap Fit,2021-01-20,2:50,Happy Valley
776436,9,12,Take What You Need,2021-01-20,2:50,Happy Valley
776436,10,7,Magic Legend,2021-01-20,2:50,Happy Valley
776436,11,8,Smoothies,2021-01-20,2:50,Happy Valley
776436,12,4,Kinda Cool,2021-01-20,2:50,Happy Valley
774421,1,5,Nightboattoclyro,2021-01-20,2:40,Chepstow
774421,2,3,First Lord De Cuet,2021-01-20,2:40,Chepstow
774421,3,6,Star Of Rory,2021-01-20,2:40,Chepstow
774421,4,1,West To The Bridge,2021-01-20,2:40,Chepstow
774421,5,2,Global Fame,2021-01-20,2:40,Chepstow
774421,6,4,Caswell Bay,2021-01-20,2:40,Chepstow
774431,1,1,Gowel Road,2021-01-20,2:30,Newbury
774431,2,4,Gunsight Ridge,2021-01-20,2:30,Newbury
774431,3,6,Kuraka,2021-01-20,2:30,Newbury
